type,entry_time,entry_price,stop_loss,position_size,exit_time,exit_price,profit,exit_reason
SELL,2024-03-12 06:15:00,2178.25,2200.0325,0.05,2024-03-12 16:50:00,2164.33785,69.56075000000055,Stop Loss
BUY,2024-03-13 14:55:00,2163.56,2141.9244,0.05,2024-03-14 09:50:00,2168.43,24.349999999999454,Crossover
SELL,2024-03-14 09:50:00,2168.43,2190.1142999999997,0.05,2024-03-15 03:15:00,2164.6594499999997,18.852750000000924,Stop Loss
BUY,2024-03-15 08:15:00,2169.87,2148.1713,0.05,2024-03-15 14:35:00,2161.0902499999997,-43.898750000000746,Stop Loss
SELL,2024-03-15 15:40:00,2157.5,2179.075,0.05,2024-03-18 12:50:00,2157.34305,0.7847500000002583,Stop Loss
BUY,2024-03-18 14:05:00,2160.84,2139.2316,0.05,2024-03-19 08:50:00,2156.58,-21.30000000000109,Crossover
SELL,2024-03-19 08:50:00,2156.58,2178.1458,0.05,2024-03-19 22:20:00,2158.27,-8.450000000000275,Crossover
BUY,2024-03-19 22:20:00,2158.27,2136.6873,0.05,2024-03-20 11:20:00,2154.92,-16.749999999999545,Crossover
SELL,2024-03-20 11:20:00,2154.92,2176.4692,0.05,2024-03-20 16:00:00,2160.5992499999998,-28.396249999998417,Stop Loss
BUY,2024-03-20 18:35:00,2157.88,2136.3012,0.05,2024-03-21 00:40:00,2198.9400499999997,205.300249999998,Stop Loss
SELL,2024-03-21 17:35:00,2172.82,2194.5482,0.05,2024-03-21 19:10:00,2182.56855,-48.74274999999898,Stop Loss
BUY,2024-03-25 05:00:00,2173.72,2151.9827999999998,0.05,2024-03-25 08:35:00,2166.04,-38.39999999999918,Crossover
SELL,2024-03-25 08:35:00,2166.04,2187.7004,0.05,2024-03-25 14:15:00,2174.58,-42.69999999999982,Crossover
BUY,2024-03-25 14:15:00,2174.58,2152.8342,0.05,2024-03-26 03:45:00,2168.9806000000003,-27.996999999998025,Stop Loss
SELL,2024-03-26 04:15:00,2170.38,2192.0838000000003,0.05,2024-03-26 10:15:00,2175.25,-24.349999999999454,Crossover
BUY,2024-03-26 10:15:00,2175.25,2153.4975,0.05,2024-03-26 14:50:00,2187.5572500000003,61.53625000000148,Stop Loss
SELL,2024-03-26 21:35:00,2177.37,2199.1437,0.05,2024-03-27 10:10:00,2181.29,-19.600000000000364,Crossover
BUY,2024-03-27 10:10:00,2181.29,2159.4771,0.05,2024-03-27 14:00:00,2185.86575,22.878749999999854,Stop Loss
SELL,2024-04-01 19:10:00,2239.87,2262.2687,0.05,2024-04-01 23:20:00,2246.32575,-32.2787500000004,Stop Loss
BUY,2024-04-02 01:30:00,2254.05,2231.5095,0.04,2024-04-02 17:45:00,2263.7643,38.85719999999856,Stop Loss
SELL,2024-04-03 15:00:00,2273.51,2296.2451,0.04,2024-04-03 17:10:00,2279.36,-23.399999999999636,Crossover
BUY,2024-04-03 17:10:00,2279.36,2256.5664,0.04,2024-04-04 14:55:00,2290.6690999999996,45.23639999999796,Stop Loss
SELL,2024-04-04 15:35:00,2285.02,2307.8702,0.04,2024-04-04 17:25:00,2294.42505,-37.620199999999386,Stop Loss
BUY,2024-04-04 21:55:00,2304.06,2281.0194,0.04,2024-04-04 22:30:00,2292.5397,-46.081200000000536,Stop Loss
SELL,2024-04-04 23:15:00,2289.31,2312.2031,0.04,2024-04-05 08:35:00,2280.89775,33.64899999999943,Stop Loss
BUY,2024-04-05 13:25:00,2292.99,2270.0600999999997,0.04,2024-04-08 01:10:00,2317.6734,98.73360000000139,Stop Loss
SELL,2024-04-10 14:20:00,2347.48,2370.9548,0.04,2024-04-10 15:45:00,2341.3484999999996,24.52600000000166,Stop Loss
BUY,2024-04-11 07:35:00,2342.17,2318.7483,0.04,2024-04-11 09:30:00,2337.02,-20.600000000000364,Crossover
SELL,2024-04-11 09:30:00,2337.02,2360.3902,0.04,2024-04-11 15:30:00,2339.6098499999994,-10.35939999999755,Stop Loss
BUY,2024-04-11 18:15:00,2340.72,2317.3127999999997,0.04,2024-04-12 18:10:00,2418.3674,310.58960000000116,Stop Loss
SELL,2024-04-12 21:00:00,2355.06,2378.6106,0.04,2024-04-15 01:00:00,2348.2628999999997,27.18840000000091,Stop Loss
BUY,2024-04-15 21:55:00,2375.92,2352.1608,0.04,2024-04-16 09:30:00,2378.0897999999997,8.679199999998673,Stop Loss
SELL,2024-04-16 14:00:00,2372.77,2396.4977,0.04,2024-04-16 17:50:00,2378.0309999999995,-21.04399999999805,Stop Loss
BUY,2024-04-16 18:20:00,2383.49,2359.6551,0.04,2024-04-16 20:45:00,2385.4926,8.010400000001027,Stop Loss
SELL,2024-04-17 09:15:00,2372.8,2396.5280000000002,0.04,2024-04-17 11:00:00,2384.6639999999998,-47.45599999999831,Stop Loss
BUY,2024-04-17 11:50:00,2391.45,2367.5355,0.04,2024-04-17 15:35:00,2381.8907,-38.237199999999575,Stop Loss
SELL,2024-04-17 20:10:00,2369.04,2392.7304,0.04,2024-04-18 05:35:00,2372.9657999999995,-15.703199999998105,Stop Loss
BUY,2024-04-18 11:20:00,2379.05,2355.2595,0.04,2024-04-18 16:40:00,2378.9256,-0.49760000000060245,Stop Loss
SELL,2024-04-19 03:40:00,2376.65,2400.4165000000003,0.04,2024-04-19 04:10:00,2388.53325,-47.53299999999945,Stop Loss
SELL,2024-04-19 13:40:00,2380.31,2404.1131,0.04,2024-04-19 17:10:00,2385.7092,-21.596799999999348,Stop Loss
BUY,2024-04-19 18:20:00,2393.74,2369.8026,0.04,2024-04-19 22:45:00,2388.76615,-19.895399999999427,Stop Loss
SELL,2024-04-22 04:05:00,2383.94,2407.7794,0.04,2024-04-23 05:10:00,2309.9925,295.7900000000009,Stop Loss
BUY,2024-04-23 19:50:00,2330.4,2307.096,0.05,2024-04-24 04:00:00,2319.3350499999997,-55.32475000000204,Stop Loss
SELL,2024-04-24 12:40:00,2314.43,2337.5742999999998,0.05,2024-04-24 17:35:00,2324.63535,-51.02675000000091,Stop Loss
BUY,2024-04-24 18:15:00,2332.62,2309.2938,0.04,2024-04-24 21:30:00,2320.9568999999997,-46.65240000000085,Stop Loss
SELL,2024-04-24 23:40:00,2314.97,2338.1196999999997,0.05,2024-04-25 08:45:00,2318.1530999999995,-15.915499999998703,Stop Loss
BUY,2024-04-25 11:15:00,2326.13,2302.8687,0.04,2024-04-25 16:10:00,2321.70315,-17.707400000001144,Stop Loss
SELL,2024-04-29 01:15:00,2334.84,2358.1884,0.04,2024-04-29 10:30:00,2335.9114499999996,-4.285799999997835,Stop Loss
BUY,2024-04-29 12:50:00,2343.57,2320.1343,0.04,2024-04-29 15:35:00,2331.85215,-46.871399999999994,Stop Loss
SELL,2024-04-30 02:30:00,2333.73,2357.0673,0.04,2024-05-01 14:25:00,2293.1889,162.16439999999966,Stop Loss
BUY,2024-05-01 16:50:00,2301.92,2278.9008,0.05,2024-05-01 22:35:00,2314.7381499999997,64.09074999999802,Stop Loss
SELL,2024-05-02 12:40:00,2301.17,2324.1817,0.05,2024-05-02 17:30:00,2299.45005,8.599750000000768,Stop Loss
BUY,2024-05-03 08:55:00,2306.0,2282.94,0.05,2024-05-03 09:35:00,2300.86,-25.699999999999363,Crossover
SELL,2024-05-03 09:35:00,2300.86,2323.8686000000002,0.05,2024-05-03 15:30:00,2306.6558999999997,-28.979499999998097,Stop Loss
BUY,2024-05-06 01:55:00,2301.71,2278.6929,0.05,2024-05-06 02:45:00,2294.97,-33.70000000000118,Crossover
SELL,2024-05-06 02:45:00,2294.97,2317.9197,0.05,2024-05-06 04:00:00,2303.7615,-43.957500000001346,Stop Loss
BUY,2024-05-06 04:55:00,2308.35,2285.2664999999997,0.05,2024-05-07 10:50:00,2318.4992500000003,50.74625000000197,Stop Loss
SELL,2024-05-07 11:10:00,2314.0,2337.14,0.05,2024-05-08 08:05:00,2319.26865,-26.3432499999999,Stop Loss
BUY,2024-05-08 08:45:00,2318.78,2295.5922,0.05,2024-05-08 10:20:00,2312.24,-32.70000000000209,Crossover
SELL,2024-05-08 10:20:00,2312.24,2335.3624,0.05,2024-05-08 13:20:00,2315.8817999999997,-18.208999999999378,Stop Loss
BUY,2024-05-08 19:00:00,2319.4,2296.206,0.04,2024-05-08 22:05:00,2311.62,-31.120000000000804,Crossover
SELL,2024-05-08 22:05:00,2311.62,2334.7362,0.04,2024-05-09 08:25:00,2318.28,-26.640000000001233,Crossover
BUY,2024-05-09 08:25:00,2318.28,2295.0972,0.04,2024-05-09 12:10:00,2310.6,-30.720000000001164,Crossover
SELL,2024-05-09 12:10:00,2310.6,2333.706,0.04,2024-05-09 15:15:00,2315.67,-20.280000000000655,Crossover
BUY,2024-05-09 15:15:00,2315.67,2292.5133,0.04,2024-05-09 16:10:00,2315.8724500000003,0.8098000000009051,Stop Loss
SELL,2024-05-13 05:35:00,2358.34,2381.9234,0.04,2024-05-14 08:40:00,2345.33835,52.00660000000062,Stop Loss
BUY,2024-05-14 12:55:00,2345.83,2322.3716999999997,0.04,2024-05-15 15:20:00,2361.92105,64.36419999999998,Stop Loss
SELL,2024-05-16 16:30:00,2374.12,2397.8612,0.04,2024-05-17 09:15:00,2384.15145,-40.1257999999998,Stop Loss
BUY,2024-05-17 10:00:00,2386.61,2362.7439,0.04,2024-05-17 18:40:00,2405.5617500000003,75.8070000000007,Stop Loss
SELL,2024-05-20 17:50:00,2420.91,2445.1191,0.04,2024-05-20 20:25:00,2433.0145499999994,-48.41819999999825,Stop Loss
BUY,2024-05-20 20:45:00,2435.33,2410.9766999999997,0.04,2024-05-21 04:55:00,2424.3672500000002,-43.85099999999875,Stop Loss
SELL,2024-05-21 05:20:00,2419.73,2443.9273,0.04,2024-05-21 14:50:00,2421.9294,-8.797599999999875,Stop Loss
BUY,2024-05-21 16:40:00,2426.04,2401.7796,0.04,2024-05-21 19:00:00,2420.6957,-21.377199999998993,Stop Loss
BUY,2024-05-21 22:35:00,2423.84,2399.6016,0.04,2024-05-22 01:10:00,2421.16,-10.720000000001164,Crossover
SELL,2024-05-22 01:10:00,2421.16,2445.3716,0.04,2024-05-22 05:20:00,2423.96,-11.200000000000728,Crossover
BUY,2024-05-22 05:20:00,2423.96,2399.7204,0.04,2024-05-22 05:50:00,2417.74,-24.88000000000102,Crossover
SELL,2024-05-22 05:50:00,2417.74,2441.9174,0.04,2024-05-23 13:45:00,2367.1569,202.33239999999935,Stop Loss
BUY,2024-05-27 05:45:00,2344.33,2320.8867,0.04,2024-05-28 09:20:00,2345.70255,5.490200000000186,Stop Loss
SELL,2024-05-28 10:25:00,2343.62,2367.0562,0.04,2024-05-28 15:20:00,2352.3632999999995,-34.97319999999854,Stop Loss
